book_name,c_content,c_reader,cid
天才在左 疯子在右,瞎编乱造，其他领域不敢说，但我敢说高铭就心理学上连个系统的了解都欠缺，编造的色彩很浓厚，还要打着是实访记录的名义。他得采访多少个精神病患者才能挑出这么群极其个别的案例啊？多到能出一本书？他是以为所有患者都必然并且只有delusion的症状吧？最不能接受的是评分竟然这么高，还有一大堆人维护着不让人提出质疑。如果这说明是一本科幻之类的小说，我愿意给三星，但这“精神病人访谈手记”实在太特么闹心了。,Lecia,564939218
天才在左 疯子在右,8.4分！？你们读书太少，不要吓我。,柏林苍穹下,936700252
天才在左 疯子在右,这本书是作者看了量子物理简史、美剧、日漫之后的意淫，不严谨的瞎编乱造成分太重，写作水平过于随意（后来发现果然曾是网贴），当故事看是可以的，别当真事儿YY啊，被人揪辫子就拿“这个世界有很多不可解释的事情”或者“想象力才是关键”来当挡箭牌，你是中学生么？总而言之，推荐的人知识面都太磕碜了。,砚小朵™,807651550
天才在左 疯子在右,"1.“目前任职于某公司项目总监” ——请问那是怎么有大段时间定期探访病人的？2.“成年后曾一度沉迷于量子物理”——请问那为何在《四维虫子》中又说自己恶补量子物理？ 3.全书没一处说到自己采访的精神病院的具体信息，也没说到自己是经过多少次探访，如何定性分析。有的全是对话与些许动作的描述。4.过度神化精神病患者。书中一半的患者都知道自己身处精神病院，神智都很清醒，逻辑都很缜密。差别是，一半的患者被描写成多疑、神经质，另一半的被描写成傲慢不羁。
因此，作为同样死心眼一根筋的我，虽然很不想这样刻薄，但我有理由怀疑这本书的真实性。",五月的佛罗伦萨,910330534
天才在左 疯子在右,即使书中访谈的内容是真实的 大概也是读了冯内古特 看过致命id 扫过霍金 以及更多科幻科普书及悬疑电影之后疯掉的人的访谈 或许还包括伊藤润二的漫画 因为这本书中没有任何新的东西 文字也是知音体 猎奇性停留在最低等级 甚至连装帧 纸张 排版都尔尔 根本找不到任何可读点 作者在后记中已说有不少是编造 很多是真实案例 预估真实案例也是来自那些“根据真实事件”改编的电影 而编造的 则是那些虚构的国内外作品了 同是国内访谈类作品 毕淑敏和李银河的要好得多 相当失望 甚至连无聊时都不值得一读,文泽尔,504629689
天才在左 疯子在右,哗。众。取。宠。本质跟《藏地密码》这种猎奇文学一样，就老老实实上架猎奇文学当厕所读物，不要弄得跟纪实文学一样特么来误导大众好么。浮躁的人真可怕。,Sigmund Fraud,691145814
天才在左 疯子在右,有几个故事还不错，但整部文字还是萦绕着傻逼的味道,Lynn,802274210
天才在左 疯子在右,先不说是真是假，内容其实挺有意思，只是我很烦作者每一章节后的鸡汤感悟,办公室甜心,796805908
天才在左 疯子在右,猎奇意淫,中产阎王希夷子,424322500
天才在左 疯子在右,怎么可以叫访谈手记呢?明明是小说.,阿涩图,780868448
天才在左 疯子在右,1.有明显虚构成分的书请不要说成是访谈手记。 2.采访的病人都太高端，成天琢磨终极宇宙，有自己完整的逻辑和世界观，我不相信精神病人都这么极品。3.一定要当做鬼故事去读，不然看完准成精神病。,白大少爷,405232216
天才在左 疯子在右,彻头彻尾蒙事儿的书，就是小说,苏乏,292129193
天才在左 疯子在右,以小说来看待还行，出版社的无良编辑把书归结到心理学分类就有点呵呵了，一星给分类。,静静的投资,975439630
天才在左 疯子在右,从第一个访谈开始，用了两天的时间发疯版的读完，怎么说呢？意犹未尽。面对这些所谓的精神病患者，他们的思维逻辑严密到一环扣一环，从哲学到宗教、从传统物理学到量子力学，他们的关注与思辨令捧着书的正常人汗颜。我不停的在问自己，究竟是他们有病还只是因为我们想得太少、太过肤浅？究竟什么才算是正常人？就是群体的认可？那究竟什么才算是精神病患者？只是被多数人定义了的一小部分？,方方土君,441647768
天才在左 疯子在右,一个中二民哲在自说自话，写得太差。小魔仙要跟我讨论剧本，要我看这个…擦，四十几篇，把我看吐了。,橙步堂,829584189
天才在左 疯子在右,给这本网路小说打四星以上的文化水平应该不高，没看过什么硬科幻，也不懂精神分析。真以为这是“访谈录”的大约需要去治疗一下智商癌晚期。,王坏,748739559
天才在左 疯子在右,已经将此书列为甄别傻逼的重要参考之一。,塑料片,713473127
我们仨,我和谁都不争，和谁争我都不屑；我爱大自然，其次就是艺术；我双手烤着生命之火取暖；火萎了，我也准备走了． ,娅,693428110
我们仨,文革之前，中国尚有文人学者大学问家。文革之后，旧人渐卒，再无后生出。所谓“世间好物不坚牢，彩云易散琉璃脆”,去精神病院走走,712550267
我们仨,“我们只有死别，没有生离。”,进宝,773067962
我们仨,"    说实话，我并不喜欢这本书的第一部和第二部，尽管其中体现了一家三口之间的亲情和温情，可我实在不喜欢这种梦境的表述形式，感觉将原本很真的情感弄得很不真。
    然而我的确实在实在很喜欢这本书的第三部，也就是对生活的回忆这部分，朴实的叙述之中蕴含着浓浓的深情，让人不由得感叹，文字的表述根本不需要技巧，需要的是一种情感的流露，或者说，文字的技巧达到一定的高度便会仿若无技巧般，正如化妆的高境界是让人看不出你化了妆。",Sofia,234504866
我们仨,好看当然是很好看，不过杨绛刻意压抑着什么没说，却又让你强烈感知到它的存在。,莎莫吴,800891386
我们仨,这样的行文只剩絮叨，看不见一丝才气了…并且杨绛在此书字里行间透露出来的姿态也真的不太让人舒服…,倾内,358124085
我们仨,一开始不懂第二部分，于是从第三部分开始看，最后再看第二部分，才知道是用梦境的形式写钱钟书和女儿逝世前的日子。非常钦佩杨绛先生书里体现出来的克制，在90多岁的高龄，回忆已经离世的丈夫和女儿，但书里不见痛彻心扉，反而常常因一些生活中的细节感到忍俊不禁。很多人纪念杨绛先生朋友圈刷了屏，她的只言片语也成了感悟人生的鸡汤，可是，先生的学识、背景、品格，我们只不过见了冰山一角而已。知乎上有个问题“如何评价杨绛先生”，一句“不敢评”的回答拿了2000多赞，深以为然。老一辈的知识分子，哪是我们这种什么都不知道、什么都没经历过、也没见过什么大世面、更没好好读过书的人能评的？,Iris,1045796515
我们仨,杨绛一家人太聪明了，以至于在杨的笔下，三个人的小日子就是全世界，全世界就是小日子，学术对他们也不过是过日子的点缀，读写作为过日子的境界。钱钟书父女到底如何对待生活和家庭，我们其实无从得知。所能看到的仅仅是老太太一个人的絮叨，仿佛从未承认亲人的离去。哪怕他们号称“贯通中西”，这种对待生活和世界的态度也完全是帝国式的，生活里没有其他人，甚至连女婿的位置都没有。和同时代的其他知识分子相比，杨笔下的生活好像永远都是梦境，轻飘飘踩在棉花上。当然，杨绛的文笔棒极了，无可企及。,Bricoleur,986644607
我们仨,“陪他走的愈远，愈怕从此不见。”,渍,173436050
我们仨,世间好物不坚牢，彩云易散琉璃脆,2koo,20084150
我们仨,我觉得挺一般的。温情脉脉有之，作者的粉饰亦有之。,无声时代·歌姬,534554139
我们仨,四星半，感深肺腑。不愿摧眉折腰事权贵，并非铁骨铮铮，只是生性腼腆淡泊，但求尽情看自己想读的书，过平静的日子而已。腹有诗书的傲气亦并非盛气凌人，而是精神世界的丰盛，可以让他们在物质最匮乏的时期都能不予介怀。可惜世事动荡如浮萍，远离是非的三人，却仍然历经风雨飘摇。我们仨饱尝苦楚，但杨绛的记忆之笔没有昼吟宵哭，反而满目尽是幸福温馨的甜蜜时刻。钱钟书因为听说安排要和某人握手，立刻溜走回家；留洋学业繁忙占据自己读书时间，甚至想不要文凭；真是爱极了我们的老一辈知识分子的性格,发光的岩井俊七,1007115049
我们仨,我昨天刚刚看完……读到第二部分失散篇简直哭瞎，最后她写“世界好物不坚牢，彩云易散琉璃脆”，心都碎了，现在还缓不过气来。杨绛与我供职的报社羁绊极深：我有一个同事是杨绛生前最后一个、也是百岁之后唯一一个愿意接见交谈的记者；另一个同事几乎被杨绛当成女儿看待（这个是外界猜测，因为这个同事才华品貌酷似钱瑗，且同样罹患癌症。但她们只作书信来往，约定终身不见面）。以前常听她们聊杨绛的琐事，心里其实有点不喜。记得她们对我说，只要第三者一转述，老太太的言行就会显得很作，但是与本人接触时，却觉得真名士自风流，一切都很自然。看完这本书，我是信了。,德川咪咪,1045463607
我们仨,杨绛骨子里还是有点“作”的。,慢先森,888374660
我们仨,两部分文章，一虚一实，前一部以驿道比人生，客栈比寓所，道尽生离死别种种难舍，但却以虚衬实，好似一个悲伤的童话，最后相依为命的一家三口最终散失于古驿道。第二部分叙事跨度大，细节更丰富，而且是平实的回忆散文，能够窥见这一学者家庭的一些生活细节。尤其对了解钱钟书人生际遇和性格特点有很大帮助。杨绛孤身一人回忆逝去的至亲，文字中未见过重的悲伤和遗憾，透露出来的是对温馨生活的回忆，这回忆传递出阵阵温暖让杨绛的晚年不感孤寂，也让读者感叹不已。,Paradox,631462053
我们仨,这是一个“万里长梦”。梦境历历如真，醒来还如在梦中。但梦毕竟是梦，彻头彻尾完全是梦。,沉歌,102819979
我们仨,她说，我一个人思念我们仨。,眠去,13553791
我们仨,读一遍就好了，多读两遍怕生出辞工回去陪爹妈养老的冲动。,靠谱 ~,1020663871
我们仨,找一个人一起喝喝酒、聊聊天、旅旅游，易。找一个人一起看看书，难。找一个人一起看一辈子的书，相濡以沫，疑义相析，难上加难。,不靠谱小姐,436485240
我们仨,生活上或许幼稚，政治上绝对成熟。,向三峡,942404201
